O_Code,O_Name,D_Name,D_Code,Commuters
E02001551,Doncaster 013,Sheffield 010,E02001620,3
E02001552,Doncaster 014,Sheffield 010,E02001620,1
E02001556,Doncaster 018,Sheffield 010,E02001620,1
E02001558,Doncaster 020,Sheffield 010,E02001620,1
E02001559,Doncaster 021,Sheffield 010,E02001620,2
E02001561,Doncaster 023,Sheffield 010,E02001620,4
E02001568,Doncaster 030,Sheffield 010,E02001620,1
E02001573,Doncaster 035,Sheffield 010,E02001620,3
E02001577,Doncaster 039,Sheffield 010,E02001620,3
E02001578,Rotherham 001,Sheffield 010,E02001620,4
E02001580,Rotherham 003,Sheffield 010,E02001620,4
E02001581,Rotherham 004,Sheffield 010,E02001620,1
E02001583,Rotherham 006,Sheffield 010,E02001620,1
E02001584,Rotherham 007,Sheffield 010,E02001620,11
E02001586,Rotherham 009,Sheffield 010,E02001620,2
E02001588,Rotherham 011,Sheffield 010,E02001620,1
E02001589,Rotherham 012,Sheffield 010,E02001620,8
E02001590,Rotherham 013,Sheffield 010,E02001620,3
E02001591,Rotherham 014,Sheffield 010,E02001620,3
E02001592,Rotherham 015,Sheffield 010,E02001620,9
E02001593,Rotherham 016,Sheffield 010,E02001620,1
E02001594,Rotherham 017,Sheffield 010,E02001620,2
E02001595,Rotherham 018,Sheffield 010,E02001620,3
E02001598,Rotherham 021,Sheffield 010,E02001620,1
E02001599,Rotherham 022,Sheffield 010,E02001620,1
E02001600,Rotherham 023,Sheffield 010,E02001620,1
E02001601,Rotherham 024,Sheffield 010,E02001620,1
E02001602,Rotherham 025,Sheffield 010,E02001620,2
E02001603,Rotherham 026,Sheffield 010,E02001620,4
E02001604,Rotherham 027,Sheffield 010,E02001620,6
E02001605,Rotherham 028,Sheffield 010,E02001620,2
E02001606,Rotherham 029,Sheffield 010,E02001620,2
E02001607,Rotherham 030,Sheffield 010,E02001620,3
E02001608,Rotherham 031,Sheffield 010,E02001620,7
E02001611,Sheffield 001,Sheffield 010,E02001620,7
E02001612,Sheffield 002,Sheffield 010,E02001620,4
E02001613,Sheffield 003,Sheffield 010,E02001620,23
E02001614,Sheffield 004,Sheffield 010,E02001620,30
E02001615,Sheffield 005,Sheffield 010,E02001620,27
E02001616,Sheffield 006,Sheffield 010,E02001620,46
E02001617,Sheffield 007,Sheffield 010,E02001620,104
E02001618,Sheffield 008,Sheffield 010,E02001620,7
E02001619,Sheffield 009,Sheffield 010,E02001620,20
E02001620,Sheffield 010,Sheffield 010,E02001620,140
E02001621,Sheffield 011,Sheffield 010,E02001620,36
E02001622,Sheffield 012,Sheffield 010,E02001620,28
E02001623,Sheffield 013,Sheffield 010,E02001620,66
E02001624,Sheffield 014,Sheffield 010,E02001620,62
E02001625,Sheffield 015,Sheffield 010,E02001620,27
E02001626,Sheffield 016,Sheffield 010,E02001620,11
E02001627,Sheffield 017,Sheffield 010,E02001620,17
E02001628,Sheffield 018,Sheffield 010,E02001620,7
E02001629,Sheffield 019,Sheffield 010,E02001620,22
E02001630,Sheffield 020,Sheffield 010,E02001620,30
E02001631,Sheffield 021,Sheffield 010,E02001620,20
E02001632,Sheffield 022,Sheffield 010,E02001620,33
E02001633,Sheffield 023,Sheffield 010,E02001620,12
E02001634,Sheffield 024,Sheffield 010,E02001620,24
E02001635,Sheffield 025,Sheffield 010,E02001620,6
E02001636,Sheffield 026,Sheffield 010,E02001620,25
E02001637,Sheffield 027,Sheffield 010,E02001620,13
E02001638,Sheffield 028,Sheffield 010,E02001620,18
E02001639,Sheffield 029,Sheffield 010,E02001620,9
E02001640,Sheffield 030,Sheffield 010,E02001620,5
E02001642,Sheffield 032,Sheffield 010,E02001620,23
E02001643,Sheffield 033,Sheffield 010,E02001620,11
E02001646,Sheffield 036,Sheffield 010,E02001620,10
E02001647,Sheffield 037,Sheffield 010,E02001620,8
E02001648,Sheffield 038,Sheffield 010,E02001620,9
E02001649,Sheffield 039,Sheffield 010,E02001620,20
E02001650,Sheffield 040,Sheffield 010,E02001620,17
E02001651,Sheffield 041,Sheffield 010,E02001620,8
E02001652,Sheffield 042,Sheffield 010,E02001620,11
E02001653,Sheffield 043,Sheffield 010,E02001620,7
E02001654,Sheffield 044,Sheffield 010,E02001620,3
E02001655,Sheffield 045,Sheffield 010,E02001620,10
E02001656,Sheffield 046,Sheffield 010,E02001620,15
E02001657,Sheffield 047,Sheffield 010,E02001620,9
E02001658,Sheffield 048,Sheffield 010,E02001620,5
E02001659,Sheffield 049,Sheffield 010,E02001620,3
E02001660,Sheffield 050,Sheffield 010,E02001620,19
E02001661,Sheffield 051,Sheffield 010,E02001620,14
E02001662,Sheffield 052,Sheffield 010,E02001620,7
E02001663,Sheffield 053,Sheffield 010,E02001620,10
E02001664,Sheffield 054,Sheffield 010,E02001620,4
E02001665,Sheffield 055,Sheffield 010,E02001620,11
E02001666,Sheffield 056,Sheffield 010,E02001620,7
E02001669,Sheffield 059,Sheffield 010,E02001620,10
E02001670,Sheffield 060,Sheffield 010,E02001620,9
E02001671,Sheffield 061,Sheffield 010,E02001620,2
E02001672,Sheffield 062,Sheffield 010,E02001620,5
E02001673,Sheffield 063,Sheffield 010,E02001620,11
E02001674,Sheffield 064,Sheffield 010,E02001620,16
E02001675,Sheffield 065,Sheffield 010,E02001620,9
E02001676,Sheffield 066,Sheffield 010,E02001620,2
E02001678,Sheffield 068,Sheffield 010,E02001620,5
E02001679,Sheffield 069,Sheffield 010,E02001620,6
E02001680,Sheffield 070,Sheffield 010,E02001620,8
E02001681,Sheffield 071,Sheffield 010,E02001620,9
E02006803,Sheffield 072,Sheffield 010,E02001620,9
E02006843,Sheffield 073,Sheffield 010,E02001620,25
E02006844,Sheffield 074,Sheffield 010,E02001620,16
E02006868,Sheffield 075,Sheffield 010,E02001620,11
E02006869,Sheffield 076,Sheffield 010,E02001620,23
E02001521,Barnsley 013,Sheffield 011,E02001621,1
E02001524,Barnsley 016,Sheffield 011,E02001621,1
E02001534,Barnsley 026,Sheffield 011,E02001621,1
E02001535,Barnsley 027,Sheffield 011,E02001621,3
E02001536,Barnsley 028,Sheffield 011,E02001621,3
E02001538,Barnsley 030,Sheffield 011,E02001621,1
E02001548,Doncaster 010,Sheffield 011,E02001621,1
E02001553,Doncaster 015,Sheffield 011,E02001621,1
E02001555,Doncaster 017,Sheffield 011,E02001621,1
E02001556,Doncaster 018,Sheffield 011,E02001621,1
E02001558,Doncaster 020,Sheffield 011,E02001621,2
E02001559,Doncaster 021,Sheffield 011,E02001621,1
E02001563,Doncaster 025,Sheffield 011,E02001621,1
E02001580,Rotherham 003,Sheffield 011,E02001621,1
E02001582,Rotherham 005,Sheffield 011,E02001621,1
E02001584,Rotherham 007,Sheffield 011,E02001621,5
E02001585,Rotherham 008,Sheffield 011,E02001621,1
E02001589,Rotherham 012,Sheffield 011,E02001621,2
E02001592,Rotherham 015,Sheffield 011,E02001621,6
E02001593,Rotherham 016,Sheffield 011,E02001621,1
E02001594,Rotherham 017,Sheffield 011,E02001621,1
E02001595,Rotherham 018,Sheffield 011,E02001621,1
E02001598,Rotherham 021,Sheffield 011,E02001621,1
E02001599,Rotherham 022,Sheffield 011,E02001621,1
E02001600,Rotherham 023,Sheffield 011,E02001621,2
E02001604,Rotherham 027,Sheffield 011,E02001621,2
E02001605,Rotherham 028,Sheffield 011,E02001621,2
E02001606,Rotherham 029,Sheffield 011,E02001621,1
E02001608,Rotherham 031,Sheffield 011,E02001621,1
E02001611,Sheffield 001,Sheffield 011,E02001621,2
E02001612,Sheffield 002,Sheffield 011,E02001621,2
E02001613,Sheffield 003,Sheffield 011,E02001621,14
E02001614,Sheffield 004,Sheffield 011,E02001621,12
E02001615,Sheffield 005,Sheffield 011,E02001621,16
E02001616,Sheffield 006,Sheffield 011,E02001621,19
E02001617,Sheffield 007,Sheffield 011,E02001621,15
E02001618,Sheffield 008,Sheffield 011,E02001621,4
E02001619,Sheffield 009,Sheffield 011,E02001621,10
E02001620,Sheffield 010,Sheffield 011,E02001621,20
E02001621,Sheffield 011,Sheffield 011,E02001621,64
E02001622,Sheffield 012,Sheffield 011,E02001621,14
E02001623,Sheffield 013,Sheffield 011,E02001621,23
E02001624,Sheffield 014,Sheffield 011,E02001621,17
E02001625,Sheffield 015,Sheffield 011,E02001621,17
E02001626,Sheffield 016,Sheffield 011,E02001621,4
E02001627,Sheffield 017,Sheffield 011,E02001621,2
E02001628,Sheffield 018,Sheffield 011,E02001621,4
E02001629,Sheffield 019,Sheffield 011,E02001621,1
E02001630,Sheffield 020,Sheffield 011,E02001621,10
E02001631,Sheffield 021,Sheffield 011,E02001621,6
E02001632,Sheffield 022,Sheffield 011,E02001621,12
E02001633,Sheffield 023,Sheffield 011,E02001621,7
E02001634,Sheffield 024,Sheffield 011,E02001621,2
E02001635,Sheffield 025,Sheffield 011,E02001621,2
E02001636,Sheffield 026,Sheffield 011,E02001621,10
E02001637,Sheffield 027,Sheffield 011,E02001621,4
E02001638,Sheffield 028,Sheffield 011,E02001621,2
E02001639,Sheffield 029,Sheffield 011,E02001621,3
E02001640,Sheffield 030,Sheffield 011,E02001621,1
E02001642,Sheffield 032,Sheffield 011,E02001621,3
E02001643,Sheffield 033,Sheffield 011,E02001621,2
E02001646,Sheffield 036,Sheffield 011,E02001621,4
E02001647,Sheffield 037,Sheffield 011,E02001621,1
E02001648,Sheffield 038,Sheffield 011,E02001621,4
E02001649,Sheffield 039,Sheffield 011,E02001621,1
E02001650,Sheffield 040,Sheffield 011,E02001621,5
E02001651,Sheffield 041,Sheffield 011,E02001621,4
E02001652,Sheffield 042,Sheffield 011,E02001621,2
E02001653,Sheffield 043,Sheffield 011,E02001621,1
E02001654,Sheffield 044,Sheffield 011,E02001621,1
E02001655,Sheffield 045,Sheffield 011,E02001621,3
E02001656,Sheffield 046,Sheffield 011,E02001621,1
E02001657,Sheffield 047,Sheffield 011,E02001621,2
E02001658,Sheffield 048,Sheffield 011,E02001621,1
E02001659,Sheffield 049,Sheffield 011,E02001621,5
E02001660,Sheffield 050,Sheffield 011,E02001621,1
E02001661,Sheffield 051,Sheffield 011,E02001621,4
E02001662,Sheffield 052,Sheffield 011,E02001621,3
E02001663,Sheffield 053,Sheffield 011,E02001621,3
E02001664,Sheffield 054,Sheffield 011,E02001621,4
E02001665,Sheffield 055,Sheffield 011,E02001621,4
E02001666,Sheffield 056,Sheffield 011,E02001621,2
E02001669,Sheffield 059,Sheffield 011,E02001621,3
E02001670,Sheffield 060,Sheffield 011,E02001621,2
E02001671,Sheffield 061,Sheffield 011,E02001621,1
E02001673,Sheffield 063,Sheffield 011,E02001621,1
E02001674,Sheffield 064,Sheffield 011,E02001621,3
E02001675,Sheffield 065,Sheffield 011,E02001621,2
E02001678,Sheffield 068,Sheffield 011,E02001621,2
E02001679,Sheffield 069,Sheffield 011,E02001621,2
E02001680,Sheffield 070,Sheffield 011,E02001621,1
E02001681,Sheffield 071,Sheffield 011,E02001621,2
E02006803,Sheffield 072,Sheffield 011,E02001621,2
E02006844,Sheffield 074,Sheffield 011,E02001621,1
E02006868,Sheffield 075,Sheffield 011,E02001621,7
E02006869,Sheffield 076,Sheffield 011,E02001621,3
E02001514,Barnsley 006,Sheffield 012,E02001622,1
E02001516,Barnsley 008,Sheffield 012,E02001622,1
E02001517,Barnsley 009,Sheffield 012,E02001622,1
E02001518,Barnsley 010,Sheffield 012,E02001622,1
E02001519,Barnsley 011,Sheffield 012,E02001622,1
E02001520,Barnsley 012,Sheffield 012,E02001622,2
E02001522,Barnsley 014,Sheffield 012,E02001622,2
E02001527,Barnsley 019,Sheffield 012,E02001622,1
E02001528,Barnsley 020,Sheffield 012,E02001622,1
E02001531,Barnsley 023,Sheffield 012,E02001622,3
E02001532,Barnsley 024,Sheffield 012,E02001622,1
E02001533,Barnsley 025,Sheffield 012,E02001622,1
E02001534,Barnsley 026,Sheffield 012,E02001622,1
E02001535,Barnsley 027,Sheffield 012,E02001622,7
E02001536,Barnsley 028,Sheffield 012,E02001622,6
E02001537,Barnsley 029,Sheffield 012,E02001622,10
E02001538,Barnsley 030,Sheffield 012,E02001622,1
E02001540,Doncaster 002,Sheffield 012,E02001622,2
E02001547,Doncaster 009,Sheffield 012,E02001622,2
E02001548,Doncaster 010,Sheffield 012,E02001622,1
E02001552,Doncaster 014,Sheffield 012,E02001622,1
E02001557,Doncaster 019,Sheffield 012,E02001622,1
E02001563,Doncaster 025,Sheffield 012,E02001622,1
E02001567,Doncaster 029,Sheffield 012,E02001622,1
E02001568,Doncaster 030,Sheffield 012,E02001622,1
E02001576,Doncaster 038,Sheffield 012,E02001622,1
E02001578,Rotherham 001,Sheffield 012,E02001622,1
E02001579,Rotherham 002,Sheffield 012,E02001622,3
E02001580,Rotherham 003,Sheffield 012,E02001622,1
E02001581,Rotherham 004,Sheffield 012,E02001622,1
E02001583,Rotherham 006,Sheffield 012,E02001622,1
E02001584,Rotherham 007,Sheffield 012,E02001622,1
E02001585,Rotherham 008,Sheffield 012,E02001622,1
E02001587,Rotherham 010,Sheffield 012,E02001622,3
E02001588,Rotherham 011,Sheffield 012,E02001622,3
E02001590,Rotherham 013,Sheffield 012,E02001622,3
E02001592,Rotherham 015,Sheffield 012,E02001622,4
E02001595,Rotherham 018,Sheffield 012,E02001622,2
E02001596,Rotherham 019,Sheffield 012,E02001622,1
E02001597,Rotherham 020,Sheffield 012,E02001622,1
E02001598,Rotherham 021,Sheffield 012,E02001622,2
E02001599,Rotherham 022,Sheffield 012,E02001622,2
E02001600,Rotherham 023,Sheffield 012,E02001622,6
E02001601,Rotherham 024,Sheffield 012,E02001622,2
E02001602,Rotherham 025,Sheffield 012,E02001622,5
E02001604,Rotherham 027,Sheffield 012,E02001622,7
E02001605,Rotherham 028,Sheffield 012,E02001622,2
E02001606,Rotherham 029,Sheffield 012,E02001622,1
E02001607,Rotherham 030,Sheffield 012,E02001622,2
E02001608,Rotherham 031,Sheffield 012,E02001622,5
E02001609,Rotherham 032,Sheffield 012,E02001622,3
E02001610,Rotherham 033,Sheffield 012,E02001622,5
E02001611,Sheffield 001,Sheffield 012,E02001622,19
E02001612,Sheffield 002,Sheffield 012,E02001622,8
E02001613,Sheffield 003,Sheffield 012,E02001622,32
E02001614,Sheffield 004,Sheffield 012,E02001622,28
E02001615,Sheffield 005,Sheffield 012,E02001622,25
E02001616,Sheffield 006,Sheffield 012,E02001622,32
E02001617,Sheffield 007,Sheffield 012,E02001622,13
E02001618,Sheffield 008,Sheffield 012,E02001622,27
E02001619,Sheffield 009,Sheffield 012,E02001622,80
E02001620,Sheffield 010,Sheffield 012,E02001622,15
E02001621,Sheffield 011,Sheffield 012,E02001622,29
E02001622,Sheffield 012,Sheffield 012,E02001622,197
E02001623,Sheffield 013,Sheffield 012,E02001622,14
E02001624,Sheffield 014,Sheffield 012,E02001622,15
E02001625,Sheffield 015,Sheffield 012,E02001622,43
E02001626,Sheffield 016,Sheffield 012,E02001622,16
E02001627,Sheffield 017,Sheffield 012,E02001622,35
E02001628,Sheffield 018,Sheffield 012,E02001622,7
E02001629,Sheffield 019,Sheffield 012,E02001622,27
E02001630,Sheffield 020,Sheffield 012,E02001622,9
E02001631,Sheffield 021,Sheffield 012,E02001622,24
E02001632,Sheffield 022,Sheffield 012,E02001622,7
E02001633,Sheffield 023,Sheffield 012,E02001622,18
E02001634,Sheffield 024,Sheffield 012,E02001622,24
E02001635,Sheffield 025,Sheffield 012,E02001622,15
E02001636,Sheffield 026,Sheffield 012,E02001622,12
E02001637,Sheffield 027,Sheffield 012,E02001622,4
E02001638,Sheffield 028,Sheffield 012,E02001622,1
E02001639,Sheffield 029,Sheffield 012,E02001622,3
E02001640,Sheffield 030,Sheffield 012,E02001622,1
E02001642,Sheffield 032,Sheffield 012,E02001622,9
E02001643,Sheffield 033,Sheffield 012,E02001622,11
E02001646,Sheffield 036,Sheffield 012,E02001622,5
E02001647,Sheffield 037,Sheffield 012,E02001622,2
E02001648,Sheffield 038,Sheffield 012,E02001622,1
E02001649,Sheffield 039,Sheffield 012,E02001622,8
E02001650,Sheffield 040,Sheffield 012,E02001622,7
E02001651,Sheffield 041,Sheffield 012,E02001622,3
E02001652,Sheffield 042,Sheffield 012,E02001622,7
E02001653,Sheffield 043,Sheffield 012,E02001622,6
E02001654,Sheffield 044,Sheffield 012,E02001622,3
E02001655,Sheffield 045,Sheffield 012,E02001622,3
E02001656,Sheffield 046,Sheffield 012,E02001622,10
E02001657,Sheffield 047,Sheffield 012,E02001622,13
E02001658,Sheffield 048,Sheffield 012,E02001622,2
E02001659,Sheffield 049,Sheffield 012,E02001622,3
E02001660,Sheffield 050,Sheffield 012,E02001622,3
E02001661,Sheffield 051,Sheffield 012,E02001622,5
E02001662,Sheffield 052,Sheffield 012,E02001622,6
E02001663,Sheffield 053,Sheffield 012,E02001622,9
E02001664,Sheffield 054,Sheffield 012,E02001622,4
E02001665,Sheffield 055,Sheffield 012,E02001622,8
E02001666,Sheffield 056,Sheffield 012,E02001622,4
E02001669,Sheffield 059,Sheffield 012,E02001622,3
E02001670,Sheffield 060,Sheffield 012,E02001622,1
E02001671,Sheffield 061,Sheffield 012,E02001622,6
E02001672,Sheffield 062,Sheffield 012,E02001622,5
E02001673,Sheffield 063,Sheffield 012,E02001622,5
E02001674,Sheffield 064,Sheffield 012,E02001622,3
E02001675,Sheffield 065,Sheffield 012,E02001622,6
E02001676,Sheffield 066,Sheffield 012,E02001622,1
E02001678,Sheffield 068,Sheffield 012,E02001622,8
E02001680,Sheffield 070,Sheffield 012,E02001622,2
E02001681,Sheffield 071,Sheffield 012,E02001622,2
E02006803,Sheffield 072,Sheffield 012,E02001622,7
E02006843,Sheffield 073,Sheffield 012,E02001622,3
E02006844,Sheffield 074,Sheffield 012,E02001622,2
E02006868,Sheffield 075,Sheffield 012,E02001622,9
E02006869,Sheffield 076,Sheffield 012,E02001622,7
E02001509,Barnsley 001,Sheffield 013,E02001623,1
E02001511,Barnsley 003,Sheffield 013,E02001623,2
E02001512,Barnsley 004,Sheffield 013,E02001623,1
E02001514,Barnsley 006,Sheffield 013,E02001623,1
E02001517,Barnsley 009,Sheffield 013,E02001623,1
E02001521,Barnsley 013,Sheffield 013,E02001623,5
E02001523,Barnsley 015,Sheffield 013,E02001623,2
E02001524,Barnsley 016,Sheffield 013,E02001623,2
E02001528,Barnsley 020,Sheffield 013,E02001623,1
E02001529,Barnsley 021,Sheffield 013,E02001623,3
E02001531,Barnsley 023,Sheffield 013,E02001623,1
E02001532,Barnsley 024,Sheffield 013,E02001623,2
E02001533,Barnsley 025,Sheffield 013,E02001623,1
E02001535,Barnsley 027,Sheffield 013,E02001623,5
E02001536,Barnsley 028,Sheffield 013,E02001623,1
E02001537,Barnsley 029,Sheffield 013,E02001623,3
E02001538,Barnsley 030,Sheffield 013,E02001623,4
E02001541,Doncaster 003,Sheffield 013,E02001623,1
E02001544,Doncaster 006,Sheffield 013,E02001623,1
E02001548,Doncaster 010,Sheffield 013,E02001623,1
E02001549,Doncaster 011,Sheffield 013,E02001623,2
E02001550,Doncaster 012,Sheffield 013,E02001623,1
E02001553,Doncaster 015,Sheffield 013,E02001623,1
E02001563,Doncaster 025,Sheffield 013,E02001623,1
E02001565,Doncaster 027,Sheffield 013,E02001623,2
E02001567,Doncaster 029,Sheffield 013,E02001623,1
E02001568,Doncaster 030,Sheffield 013,E02001623,1
E02001578,Rotherham 001,Sheffield 013,E02001623,7
E02001579,Rotherham 002,Sheffield 013,E02001623,1
E02001580,Rotherham 003,Sheffield 013,E02001623,4
E02001581,Rotherham 004,Sheffield 013,E02001623,2
E02001582,Rotherham 005,Sheffield 013,E02001623,1
E02001583,Rotherham 006,Sheffield 013,E02001623,2
E02001584,Rotherham 007,Sheffield 013,E02001623,11
E02001585,Rotherham 008,Sheffield 013,E02001623,6
E02001586,Rotherham 009,Sheffield 013,E02001623,5
E02001588,Rotherham 011,Sheffield 013,E02001623,2
E02001589,Rotherham 012,Sheffield 013,E02001623,3
E02001590,Rotherham 013,Sheffield 013,E02001623,1
E02001591,Rotherham 014,Sheffield 013,E02001623,2
E02001592,Rotherham 015,Sheffield 013,E02001623,18
E02001593,Rotherham 016,Sheffield 013,E02001623,7
E02001594,Rotherham 017,Sheffield 013,E02001623,1
E02001596,Rotherham 019,Sheffield 013,E02001623,1
E02001597,Rotherham 020,Sheffield 013,E02001623,1
E02001598,Rotherham 021,Sheffield 013,E02001623,5
E02001599,Rotherham 022,Sheffield 013,E02001623,3
E02001600,Rotherham 023,Sheffield 013,E02001623,1
E02001601,Rotherham 024,Sheffield 013,E02001623,3
E02001602,Rotherham 025,Sheffield 013,E02001623,3
E02001603,Rotherham 026,Sheffield 013,E02001623,2
E02001605,Rotherham 028,Sheffield 013,E02001623,5
E02001607,Rotherham 030,Sheffield 013,E02001623,1
E02001608,Rotherham 031,Sheffield 013,E02001623,2
E02001609,Rotherham 032,Sheffield 013,E02001623,2
E02001610,Rotherham 033,Sheffield 013,E02001623,5
E02001611,Sheffield 001,Sheffield 013,E02001623,7
E02001612,Sheffield 002,Sheffield 013,E02001623,3
E02001613,Sheffield 003,Sheffield 013,E02001623,21
E02001614,Sheffield 004,Sheffield 013,E02001623,36
E02001615,Sheffield 005,Sheffield 013,E02001623,26
E02001616,Sheffield 006,Sheffield 013,E02001623,17
